word,bounds,flag,label,radical,pinyin
基,B,n,O,土,jī
础,E,n,O,石,chǔ
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
LB,S,x,O,UNK,UNK
外,B,n,O,夕,wài
科,E,n,O,禾,kē
研,B,n,O,石,yán
究,M,n,O,穴,jiū
所,E,n,O,户,suǒ
LB,S,x,O,UNK,UNK
二,B,b,B-Drug,二,èr
甲,E,b,I-Drug,田,jiǎ
双,S,m,I-Drug,又,shuāng
胍,S,g,I-Drug,月,guā
对,S,p,O,寸,duì
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
大,B,n,O,大,dà
鼠,E,n,O,鼠,shǔ
SPACE,S,x,O,UNK,UNK
S,B,eng,B-Anatomy,UNK,UNK
F,M,eng,I-Anatomy,UNK,UNK
R,M,eng,I-Anatomy,UNK,UNK
P,M,eng,I-Anatomy,UNK,UNK
num,E,eng,I-Anatomy,UNK,UNK
SPACE,S,x,O,UNK,UNK
分,B,v,O,刀,fēn
泌,E,v,O,氵,mì
及,S,c,O,又,jí
胰,B,n,B-Symptom,月,yí
岛,M,n,I-Symptom,山,dǎo
素,E,n,I-Symptom,糸,sù
抵,B,vn,I-Symptom,扌,dǐ
抗,E,vn,I-Symptom,扌,kàng
的,S,uj,O,白,dí
影,B,vn,O,彡,yǐng
响,E,vn,O,口,xiǎng
LB,S,x,O,UNK,UNK
王,B,nr,O,王,wáng
加,M,nr,O,力,jiā
峰,E,nr,O,山,fēng
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
蒋,B,nr,O,艹,jiǎng
健,M,nr,O,亻,jiàn
骏,E,nr,O,马,jùn
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
邵,B,nr,O,阝,shào
远,E,nr,O,辶,yuǎn
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
王,B,nr,O,王,wáng
根,E,nr,O,木,gēn
年,S,m,O,干,nián
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
陈,B,nr,O,阝,chén
默,E,nr,O,黑,mò
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
张,B,nrfg,O,弓,zhāng
有,M,nrfg,O,月,yǒu
成,E,nrfg,O,戈,chéng
LB,S,x,O,UNK,UNK
[,S,x,O,UNK,UNK
提,B,v,O,扌,tí
要,E,v,O,覀,yào
],S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
采,B,v,O,采,cǎi
用,E,v,O,用,yòng
腹,B,n,B-Method,月,fù
腔,E,n,I-Method,月,qiāng
注,B,v,I-Method,氵,zhù
射,E,v,I-Method,寸,shè
链,S,ng,B-Drug,钅,liàn
脲,S,g,I-Drug,月,niào
佐,S,vg,I-Drug,亻,zuǒ
菌,B,n,I-Drug,艹,jūn
素,E,n,I-Drug,糸,sù
(,S,x,O,UNK,UNK
S,B,eng,B-Drug,UNK,UNK
T,M,eng,I-Drug,UNK,UNK
Z,E,eng,I-Drug,UNK,UNK
),S,x,O,UNK,UNK
制,B,v,O,刂,zhì
备,E,v,O,夂,bèi
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
大,B,n,O,大,dà
鼠,E,n,O,鼠,shǔ
模,B,n,O,木,mó
型,E,n,O,土,xíng
